dataset,seed,stream,task,epoch,optimizer_steps,cumulative_steps,train_seconds,lr_used,lr_next,loss,all_seen_train_accuracy,current_restricted_accuracy,adapter_gradient_tensors,future_data_gradient_max,main_CE,sum_CE,pool_weighted_few,assignment,pull,replay_CE,replay_weight
ISIC,1993,U,2,9,28,2542,15.64314886298962,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.07574355934879609,99.92498124531133,99.92498124531133,97,0.0,0.005002337004823078,0.001142637715361161,8.604195507119772e-09,6.267330938479278e-06,-0.07779815239565714,0.0,0.0
ISIC,1993,U,2,10,28,2570,15.036876813974231,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.0760196688185845,100.0,100.0,97,0.0,0.004859445717426881,0.0010218802227655033,4.594099893258721e-09,3.565867116377725e-06,-0.0779836756842477,0.0,0.0
ISIC,1993,U,3,1,7,2577,7.312959561008029,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",68.20787279946464,49.666666666666664,71.0,97,0.0,5.725567868378546,9.463999710361739,1.4439579722815152e-07,63.22285951886858,-0.07817481671060834,0.0,0.0
ISIC,1993,U,3,2,7,2584,4.113484333036467,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",63.237140383039204,96.33333333333333,96.33333333333333,97,0.0,0.09887520040086072,0.1785194788636935,1.6263864487551357e-15,63.22285761151995,-0.07818257468087333,0.0,0.0
ISIC,1993,U,3,3,7,2591,3.9983815330197103,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",63.169328689575195,99.0,99.0,97,0.0,0.046333441111658304,0.028334045383547033,4.56903336798766e-16,63.22285897391183,-0.0784208927835737,0.0,0.0
ISIC,1993,U,3,4,7,2598,4.167770130035933,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",63.16248457772391,99.66666666666667,99.66666666666667,97,0.0,0.037969821639957706,0.017058973278965692,1.0707282221700385e-15,63.222859791346956,-0.0787174267428262,0.0,0.0
ISIC,1993,U,3,5,7,2605,3.9555814630002715,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",63.147256306239534,99.66666666666667,99.66666666666667,97,0.0,0.0048892078547006735,0.004372256731715295,3.53899096756429e-16,63.22285842895508,-0.0786904377596719,0.0,0.0
ISIC,1993,U,3,6,7,2612,4.079386868979782,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.07770133550677981,100.0,100.0,97,0.0,0.004171931234720562,0.0006491331285880213,2.216233496086929e-16,1.4281887563684638e-14,-0.0793083565575736,0.0,0.0
ISIC,1993,U,3,7,7,2619,4.036688573018182,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.07804152901683535,100.0,100.0,97,0.0,0.00520248625876515,0.0013731098822193286,1.628565489864302e-16,8.69449473626858e-15,-0.08023339339665005,0.0,0.0
ISIC,1993,U,3,8,7,2626,4.058105310017709,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.07899837408746992,100.0,100.0,97,0.0,0.0011102082852240919,0.000809424851987777,2.406924037851075e-16,1.0637038904586556e-14,-0.0796382486820221,0.0,0.0
ISIC,1993,U,3,9,7,2633,3.9606442030053586,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.07860281424862998,100.0,100.0,97,0.0,0.0013908182570178593,0.0015669251661165617,2.403676536637429e-16,6.581873135436552e-15,-0.07958872658865793,0.0,0.0
ISIC,1993,U,3,10,7,2640,4.20637909200741,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.07862175894635064,100.0,100.0,97,0.0,0.0017233007821622387,0.0008736399003745581,2.1410879005696484e-16,9.859245811851769e-15,-0.07948740550449918,0.0,0.0
ISIC,1993,U,4,1,128,2768,110.40067855996313,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",1.3045256001641974,84.43752049852411,86.66775992128566,97,0.0,0.9926035195874192,1.7334781385233669,2.0015071166465216e-10,0.47640626893553417,-0.08057456668466331,0.0,0.0
ISIC,1993,U,4,2,128,2896,63.32069285598118,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.5520295272872318,91.55460806821908,91.55460806821908,97,0.0,0.20846898535091896,0.27622733316275117,1.948166918861378e-11,0.47640626893553417,-0.08594218478538096,0.0,0.0
ISIC,1993,U,4,3,128,3024,63.65416605601786,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.4932767685386352,94.26041325024599,94.26041325024599,97,0.0,0.1453426267617033,0.17805849929573014,3.374828102756778e-13,0.47640626893553417,-0.09092987612821163,0.0,0.0
ISIC,1993,U,4,4,128,3152,65.31967876898125,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.4668434722989332,95.44112823876681,95.44112823876681,97,0.0,0.11458300324738957,0.14159145731900935,3.0572286047586565e-12,0.47640626893553417,-0.09495428227819502,0.0,0.0
ISIC,1993,U,4,5,128,3280,63.79892579896841,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.43850238353479654,96.91702197441784,96.91702197441784,97,0.0,0.0892868644787086,0.09302948104050301,1.371588499916011e-11,0.47640626893553417,-0.09867599857971072,0.0,0.0
ISIC,1993,U,4,6,128,3408,63.57857288199011,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.04834520845906809,97.34339127582814,97.34339127582814,97,0.0,0.07507054229245114,0.08345737867966818,8.512931891138562e-12,3.322622262979058e-10,-0.10118784932419658,0.0,0.0
ISIC,1993,U,4,7,128,3536,63.756313084973954,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.05531209215405397,97.35979009511315,97.35979009511315,97,0.0,0.06233894948536545,0.08142833975171015,3.288675811682753e-14,1.58644023311745e-13,-0.1032345212996006,0.0,0.0
ISIC,1993,U,4,8,128,3664,65.8472217110102,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.08478600793750957,99.1472613971794,99.1472613971794,97,0.0,0.03546117069686261,0.02421983037329234,3.632917237980303e-15,2.5377724219713525e-14,-0.10467967451550067,0.0,0.0
ISIC,1993,U,4,9,128,3792,63.650354743993375,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.08840595112997107,99.39324368645458,99.39324368645458,97,0.0,0.032200008208746134,0.019165027052053807,1.2875998945168555e-15,6.321458539028915e-15,-0.10552762933075428,0.0,0.0
ISIC,1993,U,4,10,128,3920,63.414914735010825,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.0916562864149455,99.62282715644474,99.62282715644474,97,0.0,0.02695310675278506,0.015830373187156965,1.6010480450345745e-13,2.8937387096345626e-12,-0.10591744538396598,0.0,0.0
ISIC,1993,R,1,1,229,229,194.43883575499058,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",0.6036702885117593,97.21489032492946,97.21489032492946,97,0.0,0.1234828392551597,0.22738753763600555,0.045108047609867905,0.48761346246477816,-0.01593598597825354,0.0,0.0
ISIC,1993,R,1,2,229,458,110.7837277840008,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.50233521914378,98.14326021661964,98.14326021661964,97,0.0,0.06842576033534095,0.08486525315465825,7.593568061685728e-09,0.47978153356298087,-0.02854332266676374,0.0,0.0
ISIC,1993,R,1,3,229,687,111.38290121604223,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.47058473169543336,98.75307181214163,98.75307181214163,97,0.0,0.04149793008828061,0.05201945761890741,9.80716068818586e-09,0.47978152575451216,-0.04036926067552192,0.0,0.0
ISIC,1993,R,1,4,229,916,122.76806047797436,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.46275240833582315,98.63475015927915,98.63475015927915,97,0.0,0.04407811632499946,0.05732632942651255,2.9003203872151708e-09,0.47978159147579075,-0.05083066875757609,0.0,0.0
ISIC,1993,R,1,5,229,1145,118.80586989497533,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.4358889063633165,99.30827341403477,99.30827341403477,97,0.0,0.021302678624649556,0.025461832417414357,1.4859418886035405e-09,0.4797816307784168,-0.05948089519962994,0.0,0.0
ISIC,1993,R,1,6,229,1374,120.32165168900974,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.05658108312392599,99.56312005096933,99.56312005096933,97,0.0,0.013903153359055861,0.015228883439879801,1.74045367320904e-08,1.8487568988320599e-06,-0.06629361486851389,0.0,0.0
ISIC,1993,R,1,7,229,1603,117.39935111103114,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.06644233374746605,99.76335669427505,99.76335669427505,97,0.0,0.007125302057425673,0.007319536254299468,3.622330849052365e-08,1.0692714051437128e-05,-0.0712679829659941,0.0,0.0
ISIC,1993,R,1,8,229,1832,118.14586086699273,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.06913910269346821,99.73605169746064,99.73605169746064,97,0.0,0.008030709024713652,0.008227941316539339,4.635292166795067e-08,2.7347253355340902e-06,-0.07456140158998914,0.0,0.0
ISIC,1993,R,1,9,229,2061,119.77728578803362,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.07360685880267463,99.86347501592792,99.86347501592792,97,0.0,0.004627963065777608,0.003984023143993798,6.109342272988089e-09,4.32295261775518e-06,-0.07648184484269423,0.0,0.0
ISIC,1993,R,1,10,229,2290,119.80414371099323,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.07579856904378104,99.92718667516155,99.92718667516155,97,0.0,0.003266800962076063,0.001875186199562039,1.1429976808091427e-08,9.345782943308996e-06,-0.0775219129683149,0.0,0.0
ISIC,1993,R,2,1,28,2318,26.11669932701625,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",10.674274113561426,83.34583645911478,95.49887471867967,97,0.0,0.505356566721405,0.9692526597895527,3.3545180586091125e-07,10.109285998557295,-0.07123092668397087,0.14468270153020057,1.0
ISIC,1993,R,2,2,28,2346,15.75185538403457,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",11.010338465017933,86.72168042010503,97.67441860465117,97,0.0,0.37756654394879013,0.9178381791072232,0.04323503505778214,10.234829094793115,-0.072593335381576,0.40188953253497744,1.0
ISIC,1993,R,2,3,28,2374,15.38326978503028,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",15.216888092458248,83.57089272318079,97.89947486871718,97,0.0,1.3679605715045988,1.6710138792792955,0.0003064396816766125,10.163923708455902,-0.07384195519345146,4.113712807318993,1.0
ISIC,1993,R,2,4,28,2402,15.342600859003142,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",15.9022949008005,81.32033008252063,94.22355588897224,97,0.0,0.451971943859525,1.7556847140144984,4.87520913053671e-08,10.115405519093786,-0.07491386170898165,5.1259177457040295,1.0
ISIC,1993,R,2,5,28,2430,15.163881140004378,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",12.795436163033758,83.64591147786946,98.12453113278319,97,0.0,0.5861722367567646,1.1943457839857676,2.926905093017848e-10,10.109286142247063,-0.07578681664807456,2.1684309561969712,1.0
ISIC,1993,R,2,6,28,2458,14.878725880000275,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",5.917886892865811,76.14403600900225,97.2993248312078,97,0.0,0.4215894830227366,1.83490755633841,6.522053817510072e-11,2.3889703218849933e-10,-0.07652948477438518,5.242250725726706,1.0
ISIC,1993,R,2,7,28,2486,15.608593383047264,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",3.184787480160594,85.37134283570893,97.97449362340585,97,0.0,0.6200462508801406,0.5891274134411789,2.3380565448244257e-11,6.569268995562693e-10,-0.07712466695478984,2.8588542037507847,1.0
ISIC,1993,R,2,8,28,2514,15.275666046014521,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",1.0039688051744764,96.09902475618905,97.74943735933984,97,0.0,0.1610705964267254,0.1805488166532346,3.1030048388387176e-11,1.6032369194146356e-10,-0.07756424056632179,0.9676599106952802,1.0
ISIC,1993,R,2,9,28,2542,15.006488237006124,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.006730512950785591,97.97449362340585,97.97449362340585,97,0.0,0.11162699238463704,0.10131964528617184,5.2802253097577524e-11,2.2304297850645246e-10,-0.07779815239565714,8.542803980000307e-05,1.0
ISIC,1993,R,2,10,28,2570,15.3083789049997,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.03175395208251887,98.19954988747187,98.19954988747187,97,0.0,0.07521758908738516,0.06240186805371195,4.9463655968170976e-11,3.0746715751838014e-10,-0.0779836756842477,0.0003565706942692616,1.0
ISIC,1993,R,3,1,7,2577,7.478747478977311,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",70.96105602809361,24.666666666666668,71.0,97,0.0,1.9570465854236059,3.01702572618212,8.329784187466333e-13,63.22285951886858,-0.07817481671060834,3.079173752239772,2.0
ISIC,1993,R,3,2,7,2584,4.154819582006894,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",68.61439405168805,28.0,85.33333333333333,97,0.0,1.6719634447778975,6.635043399674552,1.4658504290100483e-12,63.22285761151995,-0.07818257468087333,1.350358200924737,2.0
ISIC,1993,R,3,3,7,2591,4.11654085299233,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",65.89880643572126,68.33333333333333,85.33333333333333,97,0.0,1.3034175889832633,2.9675582306725636,2.201594615629342e-12,63.22285897391183,-0.0784208927835737,0.6653548649379185,2.0
ISIC,1993,R,3,4,7,2598,4.000052613031585,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",67.22858401707241,50.333333333333336,64.33333333333333,97,0.0,0.5444696758474622,2.1605823976652965,2.8399247626781562e-12,63.222859791346956,-0.0787174267428262,1.5913791986448425,2.0
ISIC,1993,R,3,5,7,2605,4.333275735960342,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",65.1318017414638,38.666666666666664,58.0,97,0.0,0.47549744163240704,2.4844378232955933,2.5686003752569894e-12,63.22285842895508,-0.0786904377596719,0.5004935328449521,2.0
ISIC,1993,R,3,6,7,2612,4.228594213025644,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",5.1564322880336215,62.666666666666664,88.0,97,0.0,0.3659022833619799,1.7179261616298132,1.3569163580139991e-11,2.4262461227237052e-11,-0.0793083565575736,2.270565548113414,2.0
ISIC,1993,R,3,7,7,2619,4.281315302010626,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",1.4419689689363753,9.333333333333334,82.0,97,0.0,0.4217873087951115,2.677144684961864,2.4509675877047513e-12,3.2942796387139115e-12,-0.08023339339665005,0.24461249581405095,2.0
ISIC,1993,R,3,8,7,2626,4.132007520005573,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",1.360478128705706,85.66666666666667,92.66666666666667,97,0.0,0.23650853974478586,0.37825063296726774,1.165097929236169e-12,2.9563189500282343e-12,-0.0796382486820221,0.6175983079842159,2.0
ISIC,1993,R,3,9,7,2633,4.093982435995713,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",0.878123368535723,73.33333333333333,94.33333333333333,97,0.0,0.25711838049548014,0.7366152661187308,1.9984407427818836e-12,4.441809418725862e-12,-0.07958872658865793,0.31323376085077015,2.0
ISIC,1993,R,3,10,7,2640,4.207130786962807,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",0.8332910963467189,75.66666666666667,95.0,97,0.0,0.25025230433259693,0.7208598596709115,2.038247483042705e-12,3.4180474477261275e-12,-0.07948740550449918,0.29453721216746737,2.0
ISIC,1993,R,4,1,128,2768,113.6962757660076,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",1.7009043410653248,74.40144309609708,76.94326008527386,97,0.0,0.5652301251102472,0.9904593281535199,1.662798022289859e-07,0.47640626614156645,-0.08057456668466331,0.2621698096190812,3.0
ISIC,1993,R,4,2,128,2896,65.7040756890201,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",1.6176093852845952,79.78025582158085,86.07740242702525,97,0.0,0.44065642372879665,1.2596483401721343,4.6136015628466253e-11,0.47640626893553417,-0.08594218478538096,0.22012567520141602,3.0
ISIC,1993,R,4,3,128,3024,66.32959465601016,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",5.105511671397835,79.68186290587077,85.70022958346999,97,0.0,0.6584385284804739,2.463054262159858,1.1243201990957907e-12,0.47640626893553417,-0.09092987612821163,1.2265125569392694,3.0
ISIC,1993,R,4,4,128,3152,64.66578711301554,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",4.152450161986053,84.63430632994424,87.78287963266645,97,0.0,0.8110567414260004,0.8929777914308943,1.3412593864882932e-12,0.47640626893553417,-0.09495428227819502,1.0676622268074425,3.0
ISIC,1993,R,4,5,128,3280,65.37272890401073,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",5.500685238395818,77.95998688094457,83.89635946211872,97,0.0,1.9981015522644157,2.3641708639042918,2.37023506313624e-11,0.47640626893553417,-0.09867599857971072,1.2229547019524034,3.0
ISIC,1993,R,4,6,128,3408,66.06033438298618,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",8.601235156791518,77.51721876024926,88.34043948835684,97,0.0,1.565405853674747,3.6789785303990357,1.217807990709447e-10,1.3894747484267488e-09,-0.10118784932419658,2.3180982452104217,3.0
ISIC,1993,R,4,7,128,3536,66.15648063499248,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",6.2846479527361225,81.22335191866186,90.013119055428,97,0.0,0.8517498989822343,1.7383325713162776,3.843781398043093e-13,2.7473955745944804e-12,-0.1032345212996006,1.8415072419302305,3.0
ISIC,1993,R,4,8,128,3664,66.54012506594881,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",5.823907335638069,85.32305673991472,91.04624467038373,97,0.0,1.7752399922464974,0.7649512302341464,2.026029253456395e-14,1.357217004865347e-13,-0.10467967451550067,1.6939521965614404,3.0
ISIC,1993,R,4,9,128,3792,66.18075411900645,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",6.769790320453467,83.45359134142342,91.12823876680879,97,0.0,1.081134856855897,0.7415458030050104,4.086220428758894e-14,4.2257506318992097e-13,-0.10552762933075428,2.0892525842864416,3.0
ISIC,1993,R,4,10,128,3920,67.95753653900465,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",4.876744400564348,89.16038045260741,91.40701869465398,97,0.0,0.5279843194730347,0.329052028744627,1.2881361533862128e-13,1.0199146193157753e-12,-0.10591744538396598,1.5656610228179488,3.0
ISIC,1994,U,1,1,28,28,26.340554939000867,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",10.576275837208543,96.99924981245312,96.99924981245312,97,0.0,0.3432383558657036,0.8855523467063904,0.1213049164348883,10.134008897202355,-0.00776478581662689,0.0,0.0
ISIC,1994,U,1,2,28,56,14.829851329035591,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",10.218500448124749,97.67441860465117,97.67441860465117,97,0.0,0.06616709986909493,0.2886897224175836,2.423025667507473e-09,10.109286120959691,-0.009071279822715692,0.0,0.0
ISIC,1994,U,1,3,28,84,14.722745811974164,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",10.151082693466119,98.9497374343586,98.9497374343586,97,0.0,0.04292632548354699,0.11357376486496865,1.694780082909522e-11,10.109286052840096,-0.010370080412498543,0.0,0.0
ISIC,1994,U,1,4,28,112,15.219984847004525,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",10.114578995321478,99.54988747186796,99.54988747186796,97,0.0,0.025691704900964396,0.025273628766983944,1.5009031463485626e-09,10.109286057097572,-0.011695422285369465,0.0,0.0
ISIC,1994,U,1,5,28,140,15.104728432022966,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",10.103371274258409,99.62490622655663,99.62490622655663,97,0.0,0.009168415686352611,0.011572164905268372,7.688469751304319e-11,10.109286108187266,-0.01282818080591304,0.0,0.0
ISIC,1994,U,1,6,28,168,14.996377350005787,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.009573930824574615,99.84996249062266,99.84996249062266,97,0.0,0.008653063829115126,0.0038226337658540744,2.324991625719315e-09,3.647775935359754e-08,-0.013732533795492987,0.0,0.0
ISIC,1994,U,1,7,28,196,14.910242874000687,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.01045310014991888,99.92498124531133,99.92498124531133,97,0.0,0.008240644756110018,0.0035567080120699757,6.867343554289994e-11,8.574957393426623e-09,-0.014385559356638366,0.0,0.0
ISIC,1994,U,1,8,28,224,15.051725419005379,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.012414081138558686,100.0,100.0,97,0.0,0.006129053001391834,0.001268195710508735,4.492286359489685e-11,2.3589358630279317e-09,-0.014879832789301873,0.0,0.0
ISIC,1994,U,1,9,28,252,14.900752928981092,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.010314361175655254,99.84996249062266,99.84996249062266,97,0.0,0.007757435342812512,0.006767834107709599,1.186766966957228e-10,1.0691729221565252e-08,-0.015156128044639316,0.0,0.0
ISIC,1994,U,1,10,28,280,15.020168150018435,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.012174207451088088,100.0,100.0,97,0.0,0.006624905479839072,0.0026132889923928815,4.721306031307738e-09,2.7884880149023866e-08,-0.015253635070153647,0.0,0.0
ISIC,1994,U,2,1,15,295,14.700796506018378,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",1.2035229126612346,63.16526610644258,67.6470588235294,97,0.0,0.8558407266934712,1.3693132102489471,1.4895236442629775e-10,0.47600001891454063,-0.014195120930671691,0.0,0.0
ISIC,1994,U,2,2,15,310,8.5238194129779,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.8359641869862874,77.73109243697479,77.73109243697479,97,0.0,0.48815803925196327,0.6364598572254181,3.359301432042464e-12,0.47600001891454063,-0.014908483326435094,0.0,0.0
ISIC,1994,U,2,3,15,325,8.653022948012222,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.7194264650344848,84.17366946778712,84.17366946778712,97,0.0,0.37363047401110333,0.4036432921886444,1.6735636950786024e-11,0.47600001891454063,-0.015664831995964048,0.0,0.0
ISIC,1994,U,2,4,15,340,9.281266912003048,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.7070208708445231,85.15406162464986,85.15406162464986,97,0.0,0.34072456061840056,0.40128977100054425,1.937755004192869e-11,0.47600001891454063,-0.016317271192868552,0.0,0.0
ISIC,1994,U,2,5,15,355,9.0918984360178,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.6910566290219625,87.11484593837535,87.11484593837535,97,0.0,0.33212962647279104,0.36389704545338947,5.326941876857519e-12,0.47600001891454063,-0.01695230027039846,0.0,0.0
ISIC,1994,U,2,6,15,370,8.856877126032487,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",0.1341342384616534,90.75630252100841,90.75630252100841,97,0.0,0.2535328318675359,0.20104689051707586,1.8871738330830437e-11,1.5659626662822046e-09,-0.017392342189947764,0.0,0.0
ISIC,1994,U,2,7,15,385,8.606254412035923,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",0.14059510578711829,92.43697478991596,92.43697478991596,97,0.0,0.2595656295617422,0.21552699357271193,1.8792531425770546e-14,1.1374627847327128e-12,-0.01776910255352656,0.0,0.0
ISIC,1994,U,2,8,15,400,9.09895403595874,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",0.12718175972501436,92.57703081232494,92.57703081232494,97,0.0,0.24185791512330373,0.1935952439904213,3.275808475005578e-14,8.093329276887256e-13,-0.01796929756800334,0.0,0.0
ISIC,1994,U,2,9,15,415,8.466451873013284,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",0.11598844453692436,93.69747899159664,93.69747899159664,97,0.0,0.2317826529343923,0.1705274388194084,6.224972509009904e-14,3.194989898799958e-12,-0.018114926616350814,0.0,0.0
ISIC,1994,U,2,10,15,430,8.656364946975373,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",0.10300588185588519,94.67787114845939,94.67787114845939,97,0.0,0.21799244831005732,0.14564374883969625,4.421432440032776e-13,2.042211023770349e-12,-0.01820618679126104,0.0,0.0
ISIC,1994,U,3,1,288,718,252.3843383740168,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",0.8829777764363421,82.41734338747099,82.68561484918793,97,0.0,0.5222466679082977,0.772602972574532,7.748919514471639e-10,0.47888890783199006,-0.027527694833568404,0.0,0.0
ISIC,1994,U,3,2,288,1006,146.73921319795772,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.6905385564184852,86.1368909512761,86.1368909512761,97,0.0,0.32492196968653136,0.4364000380349656,4.017826304995066e-11,0.47888890793547034,-0.04212436986466249,0.0,0.0
ISIC,1994,U,3,3,288,1294,142.7739532419946,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.6536477038429843,87.56525522041764,87.56525522041764,97,0.0,0.29585203078264993,0.39479948656581754,3.5607841901672907e-11,0.47888890793547034,-0.055458387960162434,0.0,0.0
ISIC,1994,U,3,4,288,1582,146.53825981204864,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.5974871736640731,89.90719257540603,89.90719257540603,97,0.0,0.24674219767459565,0.3100710541087513,1.0319852779942429e-08,0.4788889053484632,-0.06700616125017406,0.0,0.0
