class_id,dataset,final_recall,first_recall,first_task,maximum_forgetting,method,seed,signed_forgetting
14,HK,0.2,0.2,10,0.0,G.Z,1994,0.0
10,HK,0.72,0.7133333333333334,10,0.0,G.L,1994,-0.006666666666666599
14,HK,0.9666666666666667,0.9833333333333333,10,0.016666666666666607,G.L,1994,0.016666666666666607
10,HK,0.7666666666666667,0.7666666666666667,10,0.0,G.R,1994,0.0
14,HK,0.9666666666666667,0.9666666666666667,10,0.0,G.R,1994,0.0
10,HK,0.76,0.78,10,0.020000000000000018,G.R-no-gate,1994,0.020000000000000018
14,HK,0.9666666666666667,0.9666666666666667,10,0.0,G.R-no-gate,1994,0.0
10,HK,0.7666666666666667,0.7666666666666667,10,0.0,G.R-identity,1994,0.0
14,HK,0.9666666666666667,0.9666666666666667,10,0.0,G.R-identity,1994,0.0
10,HK,0.7666666666666667,0.7666666666666667,10,0.0,G.R-zero-prior,1994,0.0
14,HK,0.9666666666666667,0.9666666666666667,10,0.0,G.R-zero-prior,1994,0.0
10,HK,0.7866666666666666,0.7933333333333333,10,0.00666666666666671,G.L-permute,1994,0.00666666666666671
14,HK,0.9833333333333333,0.9833333333333333,10,0.0,G.L-permute,1994,0.0
10,HK,0.0,0.0,10,0.0,G.template-0,1994,0.0
14,HK,0.08333333333333333,0.11666666666666667,10,0.03333333333333334,G.template-0,1994,0.03333333333333334
10,HK,0.0,0.0,10,0.0,G.template-1,1994,0.0
14,HK,0.43333333333333335,0.43333333333333335,10,0.0,G.template-1,1994,0.0
10,HK,0.7866666666666666,0.7866666666666666,10,0.0,P,1994,0.0
14,HK,0.9,0.95,10,0.04999999999999993,P,1994,0.04999999999999993
10,HK,0.78,0.7866666666666666,10,0.006666666666666599,F,1994,0.006666666666666599
14,HK,0.9,0.95,10,0.04999999999999993,F,1994,0.04999999999999993
10,HK,0.7466666666666667,0.7533333333333333,10,0.006666666666666599,F2,1994,0.006666666666666599
14,HK,0.85,0.9,10,0.050000000000000044,F2,1994,0.050000000000000044
20,HK,0.07575757575757576,0.07575757575757576,11,0.0,G.V,1994,0.0
8,HK,0.9673202614379085,0.9673202614379085,11,0.0,G.V,1994,0.0
2,HK,0.8131868131868132,0.8131868131868132,11,0.0,G.V,1994,0.0
20,HK,0.2878787878787879,0.2878787878787879,11,0.0,G.J,1994,0.0
8,HK,0.9934640522875817,0.9934640522875817,11,0.0,G.J,1994,0.0
2,HK,0.8461538461538461,0.8461538461538461,11,0.0,G.J,1994,0.0
20,HK,0.19696969696969696,0.19696969696969696,11,0.0,G.J1,1994,0.0
8,HK,0.9869281045751634,0.9869281045751634,11,0.0,G.J1,1994,0.0
2,HK,0.8351648351648352,0.8351648351648352,11,0.0,G.J1,1994,0.0
20,HK,0.0,0.0,11,0.0,G.Z,1994,0.0
8,HK,0.05228758169934641,0.05228758169934641,11,0.0,G.Z,1994,0.0
2,HK,0.0,0.0,11,0.0,G.Z,1994,0.0
20,HK,0.2878787878787879,0.2878787878787879,11,0.0,G.L,1994,0.0
8,HK,0.9869281045751634,0.9869281045751634,11,0.0,G.L,1994,0.0
2,HK,0.8406593406593407,0.8406593406593407,11,0.0,G.L,1994,0.0
20,HK,0.2878787878787879,0.2878787878787879,11,0.0,G.R,1994,0.0
8,HK,0.9934640522875817,0.9934640522875817,11,0.0,G.R,1994,0.0
2,HK,0.8461538461538461,0.8461538461538461,11,0.0,G.R,1994,0.0
20,HK,0.2727272727272727,0.2727272727272727,11,0.0,G.R-no-gate,1994,0.0
8,HK,0.9934640522875817,0.9934640522875817,11,0.0,G.R-no-gate,1994,0.0
2,HK,0.8461538461538461,0.8461538461538461,11,0.0,G.R-no-gate,1994,0.0
20,HK,0.2878787878787879,0.2878787878787879,11,0.0,G.R-identity,1994,0.0
8,HK,0.9934640522875817,0.9934640522875817,11,0.0,G.R-identity,1994,0.0
2,HK,0.8461538461538461,0.8461538461538461,11,0.0,G.R-identity,1994,0.0
20,HK,0.2878787878787879,0.2878787878787879,11,0.0,G.R-zero-prior,1994,0.0
8,HK,0.9934640522875817,0.9934640522875817,11,0.0,G.R-zero-prior,1994,0.0
2,HK,0.8461538461538461,0.8461538461538461,11,0.0,G.R-zero-prior,1994,0.0
20,HK,0.3484848484848485,0.3484848484848485,11,0.0,G.L-permute,1994,0.0
8,HK,0.9934640522875817,0.9934640522875817,11,0.0,G.L-permute,1994,0.0
2,HK,0.8351648351648352,0.8351648351648352,11,0.0,G.L-permute,1994,0.0
20,HK,0.0,0.0,11,0.0,G.template-0,1994,0.0
8,HK,0.026143790849673203,0.026143790849673203,11,0.0,G.template-0,1994,0.0
2,HK,0.0,0.0,11,0.0,G.template-0,1994,0.0
20,HK,0.0,0.0,11,0.0,G.template-1,1994,0.0
8,HK,0.032679738562091505,0.032679738562091505,11,0.0,G.template-1,1994,0.0
2,HK,0.0,0.0,11,0.0,G.template-1,1994,0.0
20,HK,0.16666666666666666,0.16666666666666666,11,0.0,P,1994,0.0
8,HK,0.9738562091503268,0.9738562091503268,11,0.0,P,1994,0.0
2,HK,0.8241758241758241,0.8241758241758241,11,0.0,P,1994,0.0
20,HK,0.16666666666666666,0.16666666666666666,11,0.0,F,1994,0.0
8,HK,0.9803921568627451,0.9803921568627451,11,0.0,F,1994,0.0
2,HK,0.8351648351648352,0.8351648351648352,11,0.0,F,1994,0.0
20,HK,0.10606060606060606,0.10606060606060606,11,0.0,F2,1994,0.0
8,HK,0.9738562091503268,0.9738562091503268,11,0.0,F2,1994,0.0
2,HK,0.7967032967032966,0.7967032967032966,11,0.0,F2,1994,0.0
9,HK,0.9817073170731707,1.0,1,0.018292682926829285,G.V,1995,0.018292682926829285
13,HK,0.95625,0.9625,1,0.02499999999999991,G.V,1995,0.006249999999999978
9,HK,0.9939024390243902,1.0,1,0.0060975609756097615,G.J,1995,0.0060975609756097615
13,HK,0.95625,0.96875,1,0.012499999999999956,G.J,1995,0.012499999999999956
9,HK,0.9939024390243902,1.0,1,0.0060975609756097615,G.J1,1995,0.0060975609756097615
13,HK,0.95625,0.9625,1,0.012499999999999956,G.J1,1995,0.006249999999999978
9,HK,0.0,0.6158536585365854,1,0.6158536585365854,G.Z,1995,0.6158536585365854
13,HK,0.00625,0.3125,1,0.30625,G.Z,1995,0.30625
9,HK,0.9939024390243902,1.0,1,0.0060975609756097615,G.L,1995,0.0060975609756097615
13,HK,0.95625,0.96875,1,0.012499999999999956,G.L,1995,0.012499999999999956
9,HK,0.9939024390243902,1.0,1,0.0060975609756097615,G.R,1995,0.0060975609756097615
13,HK,0.95625,0.96875,1,0.012499999999999956,G.R,1995,0.012499999999999956
9,HK,0.9939024390243902,1.0,1,0.0060975609756097615,G.R-no-gate,1995,0.0060975609756097615
13,HK,0.95625,0.96875,1,0.012499999999999956,G.R-no-gate,1995,0.012499999999999956
9,HK,0.9939024390243902,1.0,1,0.0060975609756097615,G.R-identity,1995,0.0060975609756097615
13,HK,0.95625,0.96875,1,0.012499999999999956,G.R-identity,1995,0.012499999999999956
9,HK,0.9939024390243902,1.0,1,0.0060975609756097615,G.R-zero-prior,1995,0.0060975609756097615
13,HK,0.95625,0.96875,1,0.012499999999999956,G.R-zero-prior,1995,0.012499999999999956
9,HK,0.9939024390243902,1.0,1,0.0060975609756097615,G.L-permute,1995,0.0060975609756097615
13,HK,0.95625,0.96875,1,0.012499999999999956,G.L-permute,1995,0.012499999999999956
9,HK,0.0,0.31097560975609756,1,0.31097560975609756,G.template-0,1995,0.31097560975609756
13,HK,0.00625,0.75,1,0.74375,G.template-0,1995,0.74375
9,HK,0.0,0.6524390243902439,1,0.6524390243902439,G.template-1,1995,0.6524390243902439
13,HK,0.00625,0.1625,1,0.15625,G.template-1,1995,0.15625
9,HK,0.9878048780487805,1.0,1,0.012195121951219523,P,1995,0.012195121951219523
13,HK,0.94375,0.96875,1,0.025000000000000022,P,1995,0.025000000000000022
9,HK,0.9878048780487805,1.0,1,0.012195121951219523,F,1995,0.012195121951219523
13,HK,0.95,0.96875,1,0.018750000000000044,F,1995,0.018750000000000044
9,HK,0.9817073170731707,1.0,1,0.018292682926829285,F2,1995,0.018292682926829285
13,HK,0.94375,0.96875,1,0.025000000000000022,F2,1995,0.025000000000000022
16,HK,0.625,1.0,2,0.375,G.V,1995,0.375
14,HK,0.8166666666666667,1.0,2,0.18333333333333335,G.V,1995,0.18333333333333335
16,HK,0.25,1.0,2,0.75,G.J,1995,0.75
14,HK,0.9666666666666667,1.0,2,0.033333333333333326,G.J,1995,0.033333333333333326
16,HK,0.25,1.0,2,0.75,G.J1,1995,0.75
14,HK,0.9666666666666667,1.0,2,0.033333333333333326,G.J1,1995,0.033333333333333326
16,HK,0.0,0.125,2,0.125,G.Z,1995,0.125
14,HK,0.2,0.4,2,0.2,G.Z,1995,0.2
16,HK,0.25,1.0,2,0.75,G.L,1995,0.75
14,HK,0.9666666666666667,1.0,2,0.033333333333333326,G.L,1995,0.033333333333333326
16,HK,0.25,1.0,2,0.75,G.R,1995,0.75
14,HK,0.9666666666666667,1.0,2,0.033333333333333326,G.R,1995,0.033333333333333326
16,HK,0.25,1.0,2,0.75,G.R-no-gate,1995,0.75
14,HK,0.9666666666666667,1.0,2,0.033333333333333326,G.R-no-gate,1995,0.033333333333333326
16,HK,0.25,1.0,2,0.75,G.R-identity,1995,0.75
14,HK,0.9666666666666667,1.0,2,0.033333333333333326,G.R-identity,1995,0.033333333333333326
16,HK,0.25,1.0,2,0.75,G.R-zero-prior,1995,0.75
14,HK,0.9666666666666667,1.0,2,0.033333333333333326,G.R-zero-prior,1995,0.033333333333333326
16,HK,0.25,1.0,2,0.75,G.L-permute,1995,0.75
14,HK,0.9666666666666667,1.0,2,0.033333333333333326,G.L-permute,1995,0.033333333333333326
16,HK,0.0,0.125,2,0.125,G.template-0,1995,0.125
14,HK,0.08333333333333333,0.38333333333333336,2,0.30000000000000004,G.template-0,1995,0.30000000000000004
16,HK,0.0,0.25,2,0.25,G.template-1,1995,0.25
14,HK,0.43333333333333335,0.65,2,0.21666666666666667,G.template-1,1995,0.21666666666666667
16,HK,0.375,1.0,2,0.625,P,1995,0.625
14,HK,0.9,1.0,2,0.09999999999999998,P,1995,0.09999999999999998
16,HK,0.375,1.0,2,0.625,F,1995,0.625
14,HK,0.9333333333333333,1.0,2,0.06666666666666665,F,1995,0.06666666666666665
16,HK,0.25,1.0,2,0.75,F2,1995,0.75
14,HK,0.8833333333333333,1.0,2,0.1166666666666667,F2,1995,0.1166666666666667
15,HK,1.0,0.991869918699187,3,0.0,G.V,1995,-0.008130081300813052
5,HK,0.0,0.0,3,0.0,G.V,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,G.J,1995,0.0
5,HK,0.0,0.0,3,0.0,G.J,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,G.J1,1995,0.0
5,HK,0.0,0.0,3,0.0,G.J1,1995,0.0
15,HK,0.008130081300813009,0.08943089430894309,3,0.08130081300813008,G.Z,1995,0.08130081300813008
5,HK,0.0,0.0,3,0.0,G.Z,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,G.L,1995,0.0
5,HK,0.0,0.0,3,0.0,G.L,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,G.R,1995,0.0
5,HK,0.0,0.0,3,0.0,G.R,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,G.R-no-gate,1995,0.0
5,HK,0.0,0.0,3,0.0,G.R-no-gate,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,G.R-identity,1995,0.0
5,HK,0.0,0.0,3,0.0,G.R-identity,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,G.R-zero-prior,1995,0.0
5,HK,0.0,0.0,3,0.0,G.R-zero-prior,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,G.L-permute,1995,0.0
5,HK,0.0,0.0,3,0.0,G.L-permute,1995,0.0
15,HK,0.04878048780487805,0.2764227642276423,3,0.22764227642276424,G.template-0,1995,0.22764227642276424
5,HK,0.0,0.0,3,0.0,G.template-0,1995,0.0
15,HK,0.008130081300813009,0.04065040650406504,3,0.03252032520325203,G.template-1,1995,0.03252032520325203
5,HK,0.0,0.0,3,0.0,G.template-1,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,P,1995,0.0
5,HK,0.0,0.0,3,0.0,P,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,F,1995,0.0
5,HK,0.0,0.0,3,0.0,F,1995,0.0
15,HK,0.991869918699187,0.991869918699187,3,0.0,F2,1995,0.0
5,HK,0.0,0.0,3,0.0,F2,1995,0.0
12,HK,0.7560975609756098,0.7560975609756098,4,0.0,G.V,1995,0.0
1,HK,0.8495575221238938,1.0,4,0.1504424778761062,G.V,1995,0.1504424778761062
12,HK,0.8048780487804879,0.8536585365853658,4,0.04878048780487798,G.J,1995,0.04878048780487798
1,HK,0.9380530973451328,1.0,4,0.06194690265486724,G.J,1995,0.06194690265486724
12,HK,0.7804878048780488,0.8292682926829268,4,0.04878048780487798,G.J1,1995,0.04878048780487798
1,HK,0.9203539823008849,1.0,4,0.07964601769911506,G.J1,1995,0.07964601769911506
12,HK,0.0,0.07317073170731707,4,0.07317073170731707,G.Z,1995,0.07317073170731707
1,HK,0.0,0.0,4,0.0,G.Z,1995,0.0
12,HK,0.8048780487804879,0.8536585365853658,4,0.04878048780487798,G.L,1995,0.04878048780487798
1,HK,0.9469026548672567,1.0,4,0.053097345132743334,G.L,1995,0.053097345132743334
12,HK,0.8048780487804879,0.8536585365853658,4,0.04878048780487798,G.R,1995,0.04878048780487798
1,HK,0.9380530973451328,1.0,4,0.06194690265486724,G.R,1995,0.06194690265486724
12,HK,0.8048780487804879,0.8536585365853658,4,0.04878048780487798,G.R-no-gate,1995,0.04878048780487798
1,HK,0.9380530973451328,1.0,4,0.06194690265486724,G.R-no-gate,1995,0.06194690265486724
12,HK,0.8048780487804879,0.8536585365853658,4,0.04878048780487798,G.R-identity,1995,0.04878048780487798
1,HK,0.9380530973451328,1.0,4,0.06194690265486724,G.R-identity,1995,0.06194690265486724
12,HK,0.8048780487804879,0.8536585365853658,4,0.04878048780487798,G.R-zero-prior,1995,0.04878048780487798
1,HK,0.9380530973451328,1.0,4,0.06194690265486724,G.R-zero-prior,1995,0.06194690265486724
12,HK,0.8536585365853658,0.8780487804878049,4,0.024390243902439046,G.L-permute,1995,0.024390243902439046
1,HK,0.9469026548672567,1.0,4,0.053097345132743334,G.L-permute,1995,0.053097345132743334
12,HK,0.0,0.12195121951219512,4,0.12195121951219512,G.template-0,1995,0.12195121951219512
1,HK,0.0,0.0,4,0.0,G.template-0,1995,0.0
12,HK,0.0,0.2682926829268293,4,0.2682926829268293,G.template-1,1995,0.2682926829268293
1,HK,0.0,0.0,4,0.0,G.template-1,1995,0.0
12,HK,0.8292682926829268,0.8536585365853658,4,0.024390243902439046,P,1995,0.024390243902439046
1,HK,0.9469026548672567,1.0,4,0.053097345132743334,P,1995,0.053097345132743334
12,HK,0.8292682926829268,0.8536585365853658,4,0.024390243902439046,F,1995,0.024390243902439046
1,HK,0.9380530973451328,1.0,4,0.06194690265486724,F,1995,0.06194690265486724
12,HK,0.8048780487804879,0.8536585365853658,4,0.04878048780487798,F2,1995,0.04878048780487798
1,HK,0.911504424778761,1.0,4,0.08849557522123896,F2,1995,0.08849557522123896
8,HK,0.9673202614379085,0.9934640522875817,5,0.02614379084967322,G.V,1995,0.02614379084967322
22,HK,0.8095238095238095,1.0,5,0.19047619047619047,G.V,1995,0.19047619047619047
8,HK,0.9934640522875817,1.0,5,0.006535947712418277,G.J,1995,0.006535947712418277
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,G.J,1995,0.23809523809523814
8,HK,0.9869281045751634,1.0,5,0.013071895424836555,G.J1,1995,0.013071895424836555
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,G.J1,1995,0.23809523809523814
8,HK,0.05228758169934641,0.16339869281045752,5,0.1111111111111111,G.Z,1995,0.1111111111111111
22,HK,0.0,0.047619047619047616,5,0.047619047619047616,G.Z,1995,0.047619047619047616
8,HK,0.9869281045751634,1.0,5,0.013071895424836555,G.L,1995,0.013071895424836555
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,G.L,1995,0.23809523809523814
8,HK,0.9934640522875817,1.0,5,0.006535947712418277,G.R,1995,0.006535947712418277
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,G.R,1995,0.23809523809523814
8,HK,0.9934640522875817,1.0,5,0.006535947712418277,G.R-no-gate,1995,0.006535947712418277
22,HK,0.8095238095238095,1.0,5,0.19047619047619047,G.R-no-gate,1995,0.19047619047619047
8,HK,0.9934640522875817,1.0,5,0.006535947712418277,G.R-identity,1995,0.006535947712418277
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,G.R-identity,1995,0.23809523809523814
8,HK,0.9934640522875817,1.0,5,0.006535947712418277,G.R-zero-prior,1995,0.006535947712418277
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,G.R-zero-prior,1995,0.23809523809523814
8,HK,0.9934640522875817,1.0,5,0.006535947712418277,G.L-permute,1995,0.006535947712418277
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,G.L-permute,1995,0.23809523809523814
8,HK,0.026143790849673203,0.06535947712418301,5,0.0392156862745098,G.template-0,1995,0.0392156862745098
22,HK,0.0,0.19047619047619047,5,0.19047619047619047,G.template-0,1995,0.19047619047619047
8,HK,0.032679738562091505,0.0718954248366013,5,0.039215686274509796,G.template-1,1995,0.039215686274509796
22,HK,0.0,0.0,5,0.0,G.template-1,1995,0.0
8,HK,0.9738562091503268,1.0,5,0.02614379084967322,P,1995,0.02614379084967322
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,P,1995,0.23809523809523814
8,HK,0.9803921568627451,1.0,5,0.019607843137254943,F,1995,0.019607843137254943
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,F,1995,0.23809523809523814
8,HK,0.9803921568627451,1.0,5,0.019607843137254943,F2,1995,0.019607843137254943
22,HK,0.7619047619047619,1.0,5,0.23809523809523814,F2,1995,0.23809523809523814
19,HK,0.0,0.5,6,0.5,G.V,1995,0.5
17,HK,0.6,0.8,6,0.20000000000000007,G.V,1995,0.20000000000000007
19,HK,0.0,0.0,6,0.0,G.J,1995,0.0
17,HK,0.8,1.0,6,0.19999999999999996,G.J,1995,0.19999999999999996
19,HK,0.0,0.0,6,0.0,G.J1,1995,0.0
17,HK,0.8,1.0,6,0.19999999999999996,G.J1,1995,0.19999999999999996
19,HK,0.0,0.0,6,0.0,G.Z,1995,0.0
17,HK,0.4,0.4,6,0.0,G.Z,1995,0.0
19,HK,0.0,0.0,6,0.0,G.L,1995,0.0
17,HK,0.8,1.0,6,0.19999999999999996,G.L,1995,0.19999999999999996
19,HK,0.0,0.0,6,0.0,G.R,1995,0.0
17,HK,0.8,1.0,6,0.19999999999999996,G.R,1995,0.19999999999999996
19,HK,0.0,0.0,6,0.0,G.R-no-gate,1995,0.0
17,HK,0.8,1.0,6,0.19999999999999996,G.R-no-gate,1995,0.19999999999999996
19,HK,0.0,0.0,6,0.0,G.R-identity,1995,0.0
17,HK,0.8,1.0,6,0.19999999999999996,G.R-identity,1995,0.19999999999999996
19,HK,0.0,0.0,6,0.0,G.R-zero-prior,1995,0.0
17,HK,0.8,1.0,6,0.19999999999999996,G.R-zero-prior,1995,0.19999999999999996
19,HK,0.0,0.0,6,0.0,G.L-permute,1995,0.0
17,HK,0.8,1.0,6,0.19999999999999996,G.L-permute,1995,0.19999999999999996
19,HK,0.0,0.0,6,0.0,G.template-0,1995,0.0
17,HK,0.4,0.6,6,0.19999999999999996,G.template-0,1995,0.19999999999999996
19,HK,0.0,0.0,6,0.0,G.template-1,1995,0.0
17,HK,0.2,0.4,6,0.2,G.template-1,1995,0.2
19,HK,0.0,0.0,6,0.0,P,1995,0.0
17,HK,0.6,1.0,6,0.4,P,1995,0.4
19,HK,0.0,0.0,6,0.0,F,1995,0.0
17,HK,0.6,0.8,6,0.20000000000000007,F,1995,0.20000000000000007
19,HK,0.0,0.0,6,0.0,F2,1995,0.0
17,HK,0.6,0.8,6,0.20000000000000007,F2,1995,0.20000000000000007
18,HK,0.15151515151515152,0.3333333333333333,7,0.1818181818181818,G.V,1995,0.1818181818181818
6,HK,0.0,0.0,7,0.0,G.V,1995,0.0
18,HK,0.42424242424242425,0.5151515151515151,7,0.09090909090909088,G.J,1995,0.09090909090909088
6,HK,0.0,0.0,7,0.0,G.J,1995,0.0
18,HK,0.36363636363636365,0.42424242424242425,7,0.06060606060606061,G.J1,1995,0.06060606060606061
6,HK,0.0,0.0,7,0.0,G.J1,1995,0.0
18,HK,0.0,0.0,7,0.0,G.Z,1995,0.0
6,HK,0.0,0.0,7,0.0,G.Z,1995,0.0
18,HK,0.42424242424242425,0.5454545454545454,7,0.12121212121212116,G.L,1995,0.12121212121212116
6,HK,0.0,0.0,7,0.0,G.L,1995,0.0
18,HK,0.42424242424242425,0.5151515151515151,7,0.09090909090909088,G.R,1995,0.09090909090909088
6,HK,0.0,0.0,7,0.0,G.R,1995,0.0
18,HK,0.42424242424242425,0.48484848484848486,7,0.06060606060606061,G.R-no-gate,1995,0.06060606060606061
6,HK,0.0,0.0,7,0.0,G.R-no-gate,1995,0.0
18,HK,0.42424242424242425,0.5151515151515151,7,0.09090909090909088,G.R-identity,1995,0.09090909090909088
6,HK,0.0,0.0,7,0.0,G.R-identity,1995,0.0
18,HK,0.42424242424242425,0.5151515151515151,7,0.09090909090909088,G.R-zero-prior,1995,0.09090909090909088
6,HK,0.0,0.0,7,0.0,G.R-zero-prior,1995,0.0
18,HK,0.45454545454545453,0.5454545454545454,7,0.09090909090909088,G.L-permute,1995,0.09090909090909088
6,HK,0.0,0.0,7,0.0,G.L-permute,1995,0.0
18,HK,0.0,0.0,7,0.0,G.template-0,1995,0.0
6,HK,0.0,0.0,7,0.0,G.template-0,1995,0.0
18,HK,0.0,0.0,7,0.0,G.template-1,1995,0.0
6,HK,0.0,0.0,7,0.0,G.template-1,1995,0.0
18,HK,0.3333333333333333,0.3939393939393939,7,0.06060606060606061,P,1995,0.06060606060606061
6,HK,0.0,0.0,7,0.0,P,1995,0.0
18,HK,0.3939393939393939,0.3333333333333333,7,0.0,F,1995,-0.06060606060606061
6,HK,0.0,0.0,7,0.0,F,1995,0.0
18,HK,0.3939393939393939,0.3333333333333333,7,0.0,F2,1995,-0.06060606060606061
6,HK,0.0,0.0,7,0.0,F2,1995,0.0
20,HK,0.07575757575757576,0.12121212121212122,8,0.045454545454545456,G.V,1995,0.045454545454545456
0,HK,0.42857142857142855,0.42857142857142855,8,0.0,G.V,1995,0.0
20,HK,0.30303030303030304,0.4393939393939394,8,0.13636363636363635,G.J,1995,0.13636363636363635
0,HK,0.5714285714285714,0.5714285714285714,8,0.0,G.J,1995,0.0
20,HK,0.19696969696969696,0.3333333333333333,8,0.15151515151515155,G.J1,1995,0.13636363636363635
0,HK,0.7142857142857143,0.7142857142857143,8,0.0,G.J1,1995,0.0
20,HK,0.0,0.0,8,0.0,G.Z,1995,0.0
0,HK,0.0,0.0,8,0.0,G.Z,1995,0.0
20,HK,0.2727272727272727,0.42424242424242425,8,0.15151515151515155,G.L,1995,0.15151515151515155
0,HK,0.5714285714285714,0.5714285714285714,8,0.0,G.L,1995,0.0
20,HK,0.30303030303030304,0.4393939393939394,8,0.13636363636363635,G.R,1995,0.13636363636363635
0,HK,0.5714285714285714,0.5714285714285714,8,0.0,G.R,1995,0.0
20,HK,0.2727272727272727,0.42424242424242425,8,0.15151515151515155,G.R-no-gate,1995,0.15151515151515155
0,HK,0.7142857142857143,0.7142857142857143,8,0.0,G.R-no-gate,1995,0.0
20,HK,0.30303030303030304,0.4393939393939394,8,0.13636363636363635,G.R-identity,1995,0.13636363636363635
0,HK,0.5714285714285714,0.5714285714285714,8,0.0,G.R-identity,1995,0.0
20,HK,0.30303030303030304,0.4393939393939394,8,0.13636363636363635,G.R-zero-prior,1995,0.13636363636363635
0,HK,0.5714285714285714,0.5714285714285714,8,0.0,G.R-zero-prior,1995,0.0
20,HK,0.36363636363636365,0.4393939393939394,8,0.07575757575757575,G.L-permute,1995,0.07575757575757575
0,HK,0.5714285714285714,0.5714285714285714,8,0.0,G.L-permute,1995,0.0
20,HK,0.0,0.015151515151515152,8,0.015151515151515152,G.template-0,1995,0.015151515151515152
0,HK,0.0,0.0,8,0.0,G.template-0,1995,0.0
20,HK,0.0,0.0,8,0.0,G.template-1,1995,0.0
0,HK,0.0,0.0,8,0.0,G.template-1,1995,0.0
20,HK,0.16666666666666666,0.3181818181818182,8,0.15151515151515152,P,1995,0.15151515151515152
0,HK,0.7142857142857143,0.7142857142857143,8,0.0,P,1995,0.0
20,HK,0.18181818181818182,0.3484848484848485,8,0.16666666666666669,F,1995,0.16666666666666669
0,HK,0.7142857142857143,0.7142857142857143,8,0.0,F,1995,0.0
20,HK,0.10606060606060606,0.2878787878787879,8,0.18181818181818182,F2,1995,0.18181818181818182
0,HK,0.7142857142857143,0.7142857142857143,8,0.0,F2,1995,0.0
3,HK,0.7643312101910829,1.0,9,0.23566878980891715,G.V,1995,0.23566878980891715
11,HK,0.16393442622950818,0.4098360655737705,9,0.24590163934426232,G.V,1995,0.24590163934426232
3,HK,0.8407643312101911,1.0,9,0.15923566878980888,G.J,1995,0.15923566878980888
11,HK,0.3114754098360656,0.5737704918032787,9,0.2622950819672131,G.J,1995,0.2622950819672131
3,HK,0.802547770700637,1.0,9,0.197452229299363,G.J1,1995,0.197452229299363
11,HK,0.2786885245901639,0.5409836065573771,9,0.2622950819672132,G.J1,1995,0.2622950819672132
3,HK,0.0,0.012738853503184714,9,0.012738853503184714,G.Z,1995,0.012738853503184714
11,HK,0.639344262295082,0.6557377049180327,9,0.016393442622950727,G.Z,1995,0.016393442622950727
3,HK,0.7898089171974523,0.9872611464968153,9,0.197452229299363,G.L,1995,0.197452229299363
11,HK,0.4098360655737705,0.6229508196721312,9,0.21311475409836067,G.L,1995,0.21311475409836067
3,HK,0.8407643312101911,1.0,9,0.15923566878980888,G.R,1995,0.15923566878980888
11,HK,0.3114754098360656,0.5737704918032787,9,0.2622950819672131,G.R,1995,0.2622950819672131
3,HK,0.8407643312101911,1.0,9,0.15923566878980888,G.R-no-gate,1995,0.15923566878980888
11,HK,0.3114754098360656,0.5573770491803278,9,0.24590163934426224,G.R-no-gate,1995,0.24590163934426224
3,HK,0.8407643312101911,1.0,9,0.15923566878980888,G.R-identity,1995,0.15923566878980888
11,HK,0.3114754098360656,0.5737704918032787,9,0.2622950819672131,G.R-identity,1995,0.2622950819672131
3,HK,0.8407643312101911,1.0,9,0.15923566878980888,G.R-zero-prior,1995,0.15923566878980888
11,HK,0.3114754098360656,0.5737704918032787,9,0.2622950819672131,G.R-zero-prior,1995,0.2622950819672131
3,HK,0.8471337579617835,1.0,9,0.15286624203821653,G.L-permute,1995,0.15286624203821653
11,HK,0.2459016393442623,0.5573770491803278,9,0.32786885245901637,G.L-permute,1995,0.31147540983606553
3,HK,0.0,0.012738853503184714,9,0.012738853503184714,G.template-0,1995,0.012738853503184714
11,HK,0.5737704918032787,0.639344262295082,9,0.06557377049180335,G.template-0,1995,0.06557377049180335
3,HK,0.006369426751592357,0.006369426751592357,9,0.0,G.template-1,1995,0.0
11,HK,0.8360655737704918,0.8360655737704918,9,0.0,G.template-1,1995,0.0
3,HK,0.821656050955414,0.9936305732484076,9,0.1719745222929936,P,1995,0.1719745222929936
11,HK,0.22950819672131148,0.5081967213114754,9,0.2786885245901639,P,1995,0.2786885245901639
